temp_eau,temp_air,humidite,ph,luminosite,ir,temp_delta,heat_index,ph_deviation,clarity_score,uv_index_est,algae_risk,health_score,status,needs_maintenance
20.43,15.04,81.3,7.63,952.98,0.537,5.38,15.62,0.227,0.463,10.25,47.63,52.46,Warning,1
33.37,36.03,34.26,8.08,217.42,0.255,-2.66,38.73,0.681,0.745,2.34,49.98,68.42,Warning,1
31.8,36.95,44.98,8.38,779.56,0.41,-5.15,42.21,0.978,0.59,8.38,71.0,56.25,Warning,1
24.16,19.96,92.32,8.45,80.18,0.513,4.2,23.05,1.053,0.487,0.86,50.25,51.9,Warning,1
18.71,24.67,38.29,6.67,334.05,0.409,-5.96,24.58,0.732,0.591,3.59,23.54,47.05,Danger,1
29.44,26.1,62.39,7.25,986.62,0.068,3.34,29.04,0.146,0.932,10.61,40.26,84.14,Normal,0
22.26,26.26,65.52,8.28,1000.22,0.494,-4.0,29.62,0.879,0.506,10.76,53.24,49.26,Warning,1
35.41,21.65,63.01,8.54,413.09,0.557,13.77,23.01,1.14,0.443,4.44,83.91,43.03,Danger,1
19.23,44.59,41.63,7.01,516.29,0.374,-25.36,53.42,0.393,0.626,5.55,26.08,64.6,Normal,0
22.33,29.8,58.52,8.39,318.96,0.94,-7.47,33.88,0.995,0.06,3.43,59.34,35.62,Danger,1
25.29,43.48,84.63,6.95,404.38,0.842,-18.19,64.11,0.449,0.158,4.35,53.57,55.02,Danger,1
24.48,30.95,83.88,7.69,501.04,0.962,-6.46,39.3,0.294,0.038,5.39,57.65,51.37,Danger,1
35.16,18.81,77.63,7.63,270.73,0.543,16.35,20.36,0.229,0.457,2.91,64.86,57.94,Danger,1
28.39,15.2,33.68,7.9,693.52,0.402,13.19,13.11,0.498,0.598,7.46,46.6,69.78,Warning,0
33.75,24.12,34.81,7.23,551.54,0.966,9.63,23.57,0.171,0.034,5.93,79.74,42.47,Danger,1
22.58,39.97,48.95,8.88,332.79,0.91,-17.38,47.81,1.478,0.09,3.58,70.48,25.37,Danger,1
37.01,16.18,85.24,8.16,341.99,0.49,20.83,17.34,0.764,0.51,3.68,82.7,41.82,Danger,1
38.76,38.4,57.85,7.94,190.15,0.424,0.36,47.28,0.536,0.576,2.04,68.73,47.08,Danger,1
31.34,38.5,63.14,7.14,759.62,0.094,-7.15,48.62,0.26,0.906,8.17,42.12,87.02,Normal,0
38.86,41.41,87.48,7.53,509.4,0.82,-2.55,60.26,0.133,0.18,5.48,97.09,35.02,Danger,1
36.7,21.03,87.14,7.62,862.6,0.493,15.67,24.17,0.223,0.507,9.28,84.94,49.35,Danger,1
38.39,27.55,44.32,6.27,603.55,0.611,10.84,28.91,1.127,0.389,6.49,80.59,31.89,Danger,1
18.82,15.82,88.2,8.09,115.92,0.075,3.0,17.04,0.687,0.925,1.25,21.74,63.56,Warning,1
35.75,36.69,71.51,7.92,878.63,0.333,-0.94,47.2,0.522,0.667,9.45,71.31,53.56,Danger,1
27.36,44.69,66.07,7.64,828.21,0.178,-17.33,61.16,0.241,0.822,8.91,35.01,83.89,Normal,0
32.11,44.64,40.04,7.36,926.41,0.726,-12.53,53.02,0.044,0.274,9.96,73.27,68.69,Warning,1
23.66,20.62,54.32,6.77,827.07,0.721,3.04,20.96,0.635,0.279,8.89,46.61,49.37,Danger,1
21.76,24.3,79.96,6.49,148.95,0.383,-2.54,28.29,0.909,0.617,1.6,23.5,60.19,Danger,1
19.74,24.38,86.91,6.17,579.13,0.563,-4.65,29.11,1.23,0.437,6.23,43.43,38.67,Danger,1
29.12,15.52,33.08,7.53,990.58,0.408,13.6,13.44,0.134,0.592,10.65,52.99,72.45,Warning,0
39.61,38.37,80.06,7.51,918.56,0.581,1.23,52.16,0.114,0.419,9.88,94.85,37.74,Danger,1
35.33,27.2,91.96,8.96,600.64,0.222,8.13,34.11,1.564,0.778,6.46,95.86,41.6,Danger,1
25.09,32.31,35.64,8.42,981.15,0.094,-7.23,33.98,1.022,0.906,10.55,43.68,62.75,Warning,1
36.94,18.29,46.04,7.18,856.01,0.493,18.65,17.47,0.224,0.507,9.2,76.96,51.5,Danger,1
23.64,29.02,32.55,7.89,25.9,0.781,-5.38,29.32,0.493,0.219,0.28,34.12,57.17,Warning,1
37.04,19.73,69.17,8.34,527.61,0.131,17.31,20.97,0.943,0.869,5.67,69.27,54.79,Danger,1
31.33,29.93,90.42,8.5,740.4,0.982,1.4,38.49,1.102,0.018,7.96,100.0,35.9,Danger,1
20.03,17.33,83.03,7.08,945.54,0.118,2.71,18.73,0.318,0.882,10.17,31.58,65.19,Normal,0
35.01,40.42,86.37,6.3,390.58,0.646,-5.41,57.84,1.103,0.354,4.2,75.47,37.5,Danger,1
23.26,33.01,39.33,8.24,130.46,1.0,-9.75,35.52,0.842,0.0,1.4,53.85,41.33,Danger,1
33.08,38.31,46.77,6.76,609.86,0.63,-5.23,44.67,0.636,0.37,6.56,65.57,57.41,Danger,1
30.77,20.23,90.07,6.5,578.24,0.92,10.53,23.27,0.9,0.08,6.22,79.57,41.59,Danger,1
21.69,22.16,69.12,7.01,747.69,0.522,-0.46,24.23,0.389,0.478,8.04,36.98,57.77,Warning,1
27.04,35.73,81.03,7.11,107.4,0.353,-8.69,47.33,0.291,0.647,1.15,31.09,77.09,Normal,0
34.72,41.39,92.53,7.59,900.45,0.262,-6.67,61.53,0.188,0.738,9.68,73.26,64.26,Warning,1
29.87,38.06,80.25,6.86,906.24,0.891,-8.19,51.59,0.544,0.109,9.74,77.87,53.97,Danger,1
28.07,44.62,81.02,7.96,442.2,0.842,-16.55,65.64,0.56,0.158,4.75,64.91,52.92,Danger,1
30.88,44.91,46.21,7.93,328.51,0.458,-14.03,55.4,0.525,0.542,3.53,49.16,66.63,Warning,0
25.36,26.3,33.68,6.12,741.6,0.311,-0.94,26.1,1.28,0.689,7.97,32.47,58.94,Danger,1
19.79,20.88,33.13,8.84,581.43,0.394,-1.08,19.57,1.438,0.606,6.25,54.23,40.76,Danger,1
20.48,36.06,93.02,6.39,156.11,0.629,-15.57,50.28,1.008,0.371,1.68,40.02,43.99,Danger,1
20.77,35.11,70.21,6.65,842.11,0.105,-14.34,44.18,0.747,0.895,9.05,22.43,69.18,Danger,1
34.26,33.42,69.0,8.06,661.33,0.874,0.84,41.1,0.659,0.126,7.11,86.43,36.45,Danger,1
26.83,37.98,46.85,8.28,286.42,0.48,-11.15,44.18,0.879,0.52,3.08,45.83,65.5,Warning,1
31.81,17.57,59.03,8.44,1019.69,0.467,14.24,17.47,1.036,0.533,10.96,79.92,58.95,Warning,1
26.06,29.7,34.77,8.59,551.18,0.416,-3.64,30.47,1.193,0.584,5.93,54.49,53.89,Danger,1
18.62,30.57,60.91,7.04,673.83,0.411,-11.94,35.35,0.362,0.589,7.25,30.93,59.43,Warning,0
37.47,25.92,55.87,8.6,366.33,0.439,11.55,28.06,1.198,0.561,3.94,85.81,34.09,Danger,1
31.02,43.02,60.59,7.44,43.92,0.197,-12.0,56.23,0.037,0.803,0.47,29.9,85.38,Normal,0
22.12,28.61,48.42,6.06,486.04,0.646,-6.49,30.84,1.338,0.354,5.23,36.3,38.34,Danger,1
35.08,19.38,35.93,8.8,942.85,0.407,15.7,18.04,1.405,0.593,10.14,94.9,40.17,Danger,1
36.72,30.92,37.61,6.34,134.15,0.781,5.81,32.45,1.055,0.219,1.44,72.28,27.23,Danger,1
24.59,19.86,38.03,8.22,906.24,0.531,4.73,18.76,0.824,0.469,9.74,53.12,53.52,Warning,1
24.23,32.57,58.47,6.26,498.58,0.847,-8.34,38.01,1.137,0.153,5.36,45.28,44.25,Danger,1
28.5,41.2,81.35,7.48,175.29,0.849,-12.7,58.21,0.08,0.151,1.88,56.88,63.1,Danger,1
24.09,18.73,59.84,7.89,846.14,0.461,5.36,18.98,0.488,0.539,9.1,39.11,67.05,Warning,0
31.11,33.13,41.39,6.57,589.89,0.721,-2.02,36.03,0.83,0.279,6.34,62.85,50.6,Danger,1
28.65,25.69,58.52,6.67,143.96,0.321,2.96,28.04,0.734,0.679,1.55,29.86,76.08,Danger,1
35.71,18.05,35.71,7.48,283.76,0.823,17.67,16.48,0.079,0.177,3.05,74.18,44.61,Danger,1
36.76,18.25,93.06,8.3,748.71,0.94,18.51,20.67,0.901,0.06,8.05,100.0,27.23,Danger,1
21.28,29.91,82.99,8.58,499.78,0.732,-8.63,37.43,1.179,0.268,5.37,66.0,26.24,Danger,1
23.07,32.59,57.41,6.48,778.87,0.532,-9.52,37.87,0.917,0.468,8.37,38.04,52.56,Danger,1
22.16,22.23,75.03,8.56,181.29,0.812,-0.07,24.86,1.156,0.188,1.95,57.8,33.93,Danger,1
35.93,32.45,52.87,8.31,490.98,0.222,3.48,36.93,0.913,0.778,5.28,68.04,55.72,Danger,1
28.07,30.16,88.34,7.23,291.36,0.962,-2.09,38.6,0.167,0.038,3.13,66.14,50.27,Danger,1
18.24,40.49,92.04,8.05,417.03,0.544,-22.25,59.4,0.646,0.456,4.48,47.9,46.69,Warning,1
37.48,18.08,86.42,7.85,33.02,0.108,19.4,19.98,0.452,0.892,0.36,54.99,63.26,Danger,1
38.87,27.8,76.52,6.01,811.41,0.482,11.07,33.2,1.395,0.518,8.72,84.59,25.75,Danger,1
29.46,38.66,70.92,7.56,970.05,0.496,-9.2,50.67,0.162,0.504,10.43,57.52,71.02,Warning,0
18.79,34.72,89.26,8.7,496.21,0.472,-15.93,46.97,1.298,0.528,5.34,61.63,35.14,Danger,1
25.37,43.11,46.29,6.22,789.68,0.405,-17.74,52.34,1.177,0.595,8.49,37.28,56.38,Danger,1
25.06,44.41,67.16,8.98,351.48,0.414,-19.35,60.93,1.576,0.586,3.78,56.69,49.55,Danger,1
27.47,16.86,30.04,7.36,763.18,0.437,10.61,14.76,0.041,0.563,8.21,44.3,76.63,Warning,0
27.8,30.8,80.41,8.41,857.33,0.212,-3.0,38.55,1.011,0.788,9.22,58.84,64.74,Warning,1
36.28,43.26,65.29,7.48,782.18,0.992,-6.97,58.04,0.079,0.008,8.41,93.34,39.04,Danger,1
21.63,40.03,76.18,6.44,330.95,0.553,-18.4,54.52,0.965,0.447,3.56,32.33,52.88,Danger,1
35.17,19.67,44.09,8.23,118.78,0.498,15.5,19.0,0.832,0.502,1.28,66.81,49.1,Danger,1
25.47,38.89,33.6,8.33,660.89,0.507,-13.42,42.57,0.932,0.493,7.11,52.21,58.37,Warning,1
22.45,39.02,42.21,8.97,33.52,0.553,-16.57,44.73,1.571,0.447,0.36,52.13,39.56,Danger,1
26.98,19.44,42.6,6.18,8.19,0.719,7.54,18.6,1.217,0.281,0.09,37.87,52.76,Danger,1
19.0,43.17,73.26,6.79,448.79,0.489,-24.17,60.15,0.607,0.511,4.83,30.85,55.82,Danger,1
36.86,32.7,93.62,8.18,1011.25,0.551,4.17,43.92,0.78,0.449,10.87,100.0,36.55,Danger,1
34.23,37.64,31.59,6.38,232.96,0.271,-3.41,40.39,1.018,0.729,2.5,46.57,62.51,Danger,1
33.9,19.3,57.71,6.73,848.95,0.918,14.6,19.55,0.671,0.082,9.13,84.66,40.33,Danger,1
27.16,43.59,72.71,8.6,365.92,0.21,-16.42,60.86,1.204,0.79,3.93,47.21,65.99,Danger,1
21.02,40.2,79.06,6.91,510.18,0.799,-19.17,55.56,0.485,0.201,5.49,47.47,42.91,Warning,1
25.75,38.7,42.64,8.71,702.03,0.153,-12.95,44.34,1.311,0.847,7.55,49.22,64.61,Danger,1
33.93,37.27,52.42,8.22,845.58,0.347,-3.34,44.24,0.819,0.653,9.09,72.34,52.33,Warning,1
37.53,33.62,59.93,8.64,139.13,0.811,3.91,39.88,1.239,0.189,1.5,97.0,26.6,Danger,1
18.94,44.18,80.57,6.64,944.94,0.935,-25.24,64.49,0.756,0.065,10.16,63.02,27.36,Danger,1
20.8,20.59,79.01,8.74,219.96,0.461,0.21,22.9,1.341,0.539,2.37,51.21,40.24,Danger,1
28.52,34.28,31.21,7.93,654.46,0.455,-5.76,35.82,0.529,0.545,7.04,49.04,69.02,Warning,0
20.97,16.54,62.23,7.6,272.82,0.962,4.43,16.4,0.199,0.038,2.93,44.33,45.1,Danger,1
23.94,39.33,89.98,7.61,19.49,0.355,-15.39,56.38,0.208,0.645,0.21,24.63,70.59,Normal,0
29.24,35.48,55.51,7.61,777.34,0.246,-6.23,42.01,0.212,0.754,8.36,42.29,82.45,Normal,0
35.72,16.11,39.79,6.04,568.16,0.6,19.61,14.51,1.363,0.4,6.11,71.39,37.13,Danger,1
27.11,30.87,42.61,8.48,1003.33,0.541,-3.76,33.12,1.079,0.459,10.79,69.51,47.3,Warning,1
35.42,20.79,50.85,8.82,190.58,0.112,14.63,20.9,1.42,0.888,2.05,68.34,53.02,Danger,1
30.92,32.91,40.69,8.16,247.85,0.948,-1.99,35.61,0.763,0.052,2.67,73.11,54.51,Danger,1
18.38,32.04,43.19,7.89,234.49,0.428,-13.65,34.8,0.486,0.572,2.52,24.31,54.49,Warning,0
27.43,19.1,51.97,6.6,834.87,0.729,8.34,18.88,0.803,0.271,8.98,57.43,51.33,Danger,1
19.82,15.77,44.73,7.44,409.08,0.971,4.05,14.41,0.041,0.029,4.4,47.66,43.27,Danger,1
19.72,19.77,31.73,6.41,541.59,0.077,-0.05,18.18,0.985,0.923,5.82,14.72,67.63,Danger,1
20.6,35.08,31.26,8.91,389.54,0.337,-14.48,36.89,1.509,0.663,4.19,49.56,51.31,Danger,1
29.39,27.6,61.61,7.02,329.41,0.027,1.79,31.08,0.381,0.973,3.54,24.36,91.22,Normal,0
31.58,35.06,91.17,7.42,902.05,0.444,-3.48,47.98,0.019,0.556,9.7,70.48,69.16,Warning,1
31.92,21.48,44.13,7.53,70.19,0.237,10.45,21.2,0.129,0.763,0.75,34.75,85.01,Normal,0
28.2,15.8,33.95,8.76,978.72,0.641,12.4,13.81,1.359,0.359,10.52,83.26,45.12,Danger,1
26.1,24.16,81.04,7.61,797.59,0.361,1.93,28.2,0.211,0.639,8.58,43.38,76.2,Normal,0
27.44,27.52,61.79,7.78,914.68,0.458,-0.08,30.99,0.375,0.542,9.84,48.31,68.09,Warning,0
26.66,24.74,49.18,6.06,868.67,0.079,1.92,25.78,1.337,0.921,9.34,29.83,72.0,Danger,1
23.51,37.33,90.62,8.45,327.36,0.456,-13.82,52.37,1.05,0.544,3.52,51.83,43.93,Warning,1
38.33,18.56,91.88,8.44,727.94,0.774,19.77,21.03,1.041,0.226,7.83,100.0,24.99,Danger,1
24.51,26.44,41.8,8.24,485.97,0.886,-1.93,27.19,0.839,0.114,5.23,58.39,42.05,Danger,1
21.43,21.56,56.69,6.36,705.29,0.738,-0.14,22.37,1.044,0.262,7.58,44.67,36.54,Danger,1
28.34,40.3,69.38,8.98,834.19,0.722,-11.95,53.38,1.581,0.278,8.97,89.38,45.0,Danger,1
36.32,24.17,57.23,7.39,338.93,0.108,12.15,25.84,0.012,0.892,3.64,48.58,70.97,Danger,1
35.68,34.57,91.28,8.46,411.47,0.786,1.11,47.04,1.063,0.214,4.42,100.0,32.43,Danger,1
24.3,44.25,90.35,6.34,858.73,0.078,-19.95,67.62,1.063,0.922,9.23,32.65,65.64,Danger,1
31.73,20.0,83.12,7.55,60.92,0.798,11.73,22.39,0.147,0.202,0.66,63.0,60.33,Warning,1
28.61,36.93,32.61,6.95,688.71,0.231,-8.33,39.64,0.446,0.769,7.41,37.85,82.36,Normal,1
38.5,39.8,66.27,7.73,907.41,0.863,-1.3,51.7,0.33,0.137,9.76,97.54,26.18,Danger,1
28.24,20.73,35.41,6.88,624.69,0.794,7.52,19.58,0.523,0.206,6.72,57.94,55.53,Warning,1
27.31,27.67,39.96,6.58,104.85,0.976,-0.36,28.54,0.815,0.024,1.13,51.21,46.97,Danger,1
34.65,24.53,64.91,8.62,957.7,0.24,10.11,27.11,1.218,0.76,10.3,82.6,47.91,Danger,1
23.55,39.14,30.99,7.61,742.51,0.839,-15.6,42.32,0.206,0.161,7.98,49.53,55.0,Danger,1
24.58,40.59,51.04,6.7,1.51,0.236,-16.02,49.36,0.699,0.764,0.02,11.19,79.62,Danger,1
32.85,19.34,68.05,6.38,720.62,0.286,13.5,20.37,1.021,0.714,7.75,53.46,60.85,Danger,1
32.09,43.17,94.45,7.07,968.09,0.612,-11.08,66.22,0.328,0.388,10.41,81.8,60.91,Warning,1
18.61,16.0,34.85,8.41,141.13,0.177,2.62,14.08,1.013,0.823,1.52,25.43,63.13,Warning,1
39.06,32.01,77.62,6.56,935.2,0.056,7.05,40.16,0.837,0.944,10.06,71.35,51.16,Danger,1
27.98,21.79,73.14,8.04,216.73,0.009,6.2,24.07,0.636,0.991,2.33,24.43,81.27,Warning,1
18.01,42.16,70.41,6.42,94.64,0.818,-24.15,57.29,0.985,0.182,1.02,34.94,33.18,Danger,1
38.4,19.78,63.95,6.36,813.94,0.412,18.62,20.63,1.036,0.588,8.75,77.21,35.96,Danger,1
18.67,38.34,44.92,8.53,190.13,0.79,-19.67,44.3,1.128,0.21,2.04,53.9,29.54,Danger,1
32.6,38.38,55.11,6.73,352.45,0.297,-5.78,46.62,0.667,0.703,3.79,45.23,70.68,Danger,1
18.98,16.24,48.71,6.83,181.14,0.717,2.74,15.2,0.569,0.283,1.95,32.57,44.47,Warning,1
38.33,37.72,56.19,8.58,632.37,0.57,0.61,45.78,1.177,0.43,6.8,98.83,25.52,Danger,1
32.59,19.19,64.12,6.35,455.39,0.616,13.4,19.88,1.052,0.384,4.9,60.21,50.87,Danger,1
22.89,39.4,46.62,6.29,338.3,0.935,-16.51,46.34,1.113,0.065,3.64,44.68,39.14,Danger,1
30.66,40.21,72.91,8.43,672.27,0.864,-9.55,54.09,1.033,0.136,7.23,86.3,36.72,Danger,1
23.83,16.23,36.85,7.54,994.12,0.759,7.59,14.47,0.137,0.241,10.69,51.76,55.61,Warning,1
32.6,42.1,77.8,6.78,510.97,0.404,-9.5,59.18,0.625,0.596,5.49,56.87,67.27,Danger,1
22.89,23.55,41.29,6.65,937.47,0.343,-0.66,23.5,0.748,0.657,10.08,33.89,57.37,Danger,1
19.42,44.45,79.71,8.72,538.01,0.635,-25.04,64.86,1.32,0.365,5.79,64.81,34.29,Danger,1
27.5,37.52,33.25,6.11,895.04,0.11,-10.02,40.58,1.29,0.89,9.62,34.16,72.1,Danger,1
22.39,25.99,49.08,7.47,845.67,0.876,-3.6,27.41,0.071,0.124,9.09,53.21,49.62,Danger,1
25.43,40.11,35.83,6.35,490.61,0.79,-14.68,44.84,1.049,0.21,5.28,46.44,44.58,Danger,1
19.53,44.04,91.03,7.96,697.56,0.934,-24.51,67.31,0.556,0.066,7.5,66.76,33.08,Danger,1
35.35,28.91,44.82,8.5,700.12,0.29,6.44,30.78,1.098,0.71,7.53,78.11,42.15,Danger,1
35.96,23.11,79.93,6.22,639.32,0.999,12.85,26.55,1.183,0.001,6.87,94.56,14.0,Danger,1
37.26,35.41,59.98,8.03,328.58,0.553,1.85,42.75,0.632,0.447,3.53,74.76,43.75,Danger,1
29.96,27.36,52.93,6.99,229.9,0.439,2.6,29.7,0.409,0.561,2.47,40.37,67.68,Warning,1
37.83,17.09,84.43,6.72,872.84,0.72,20.74,18.51,0.676,0.28,9.39,96.3,34.64,Danger,1
37.15,36.03,39.86,7.65,347.64,0.886,1.11,39.83,0.247,0.114,3.74,82.34,34.06,Danger,1
24.91,35.15,51.99,8.03,627.99,0.511,-10.24,40.84,0.635,0.489,6.75,42.53,60.24,Warning,1
23.41,38.92,74.82,6.84,431.38,0.069,-15.51,52.05,0.556,0.931,4.64,14.45,81.07,Warning,1
37.53,18.53,38.58,7.42,287.7,0.277,19.0,17.25,0.024,0.723,3.09,57.87,62.87,Danger,1
27.03,40.34,57.88,7.85,407.04,0.256,-13.31,50.63,0.446,0.744,4.38,29.22,80.32,Normal,0
33.85,43.58,32.74,7.6,650.59,0.086,-9.73,49.17,0.195,0.914,7.0,46.97,82.29,Warning,0
24.07,41.25,65.92,6.46,756.22,0.157,-17.18,54.32,0.944,0.843,8.13,22.76,65.74,Danger,1
35.78,32.27,47.62,7.31,540.16,0.666,3.51,35.82,0.088,0.334,5.81,73.59,52.98,Danger,1
26.81,37.74,80.14,8.09,278.41,0.469,-10.94,50.96,0.689,0.531,2.99,45.49,65.83,Warning,1
35.97,39.25,86.3,6.69,765.67,0.87,-3.28,55.34,0.706,0.13,8.23,95.34,33.21,Danger,1
18.88,18.17,69.4,7.26,199.54,0.528,0.71,18.93,0.135,0.472,2.15,25.42,57.18,Warning,1
36.83,37.55,87.56,7.81,856.33,0.417,-0.72,52.16,0.413,0.583,9.21,82.68,53.89,Danger,1
37.71,35.59,58.02,6.85,332.66,0.132,2.12,42.67,0.555,0.868,3.58,53.57,56.83,Danger,1
27.12,16.28,87.24,7.95,863.07,0.444,10.84,17.6,0.55,0.556,9.28,58.05,66.47,Warning,0
24.39,40.64,37.92,8.09,230.88,0.353,-16.26,46.15,0.695,0.647,2.48,27.62,66.15,Warning,1
28.54,18.85,85.88,6.29,256.13,0.015,9.69,21.0,1.107,0.985,2.75,27.66,71.06,Danger,1
32.11,34.31,63.73,8.6,147.5,0.793,-2.2,41.64,1.204,0.207,1.59,79.33,45.45,Danger,1
18.79,18.98,65.56,6.27,288.86,0.404,-0.19,19.72,1.129,0.596,3.11,22.36,47.56,Danger,1
33.49,29.85,71.59,7.42,421.97,0.492,3.64,35.76,0.023,0.508,4.54,58.04,69.29,Warning,0
26.71,34.27,84.21,7.86,231.26,0.122,-7.56,45.22,0.463,0.878,2.49,26.68,82.92,Normal,0
34.0,38.06,75.1,6.01,791.64,0.605,-4.06,50.47,1.39,0.395,8.51,73.77,38.67,Danger,1
34.82,27.91,73.95,7.85,345.15,0.534,6.91,33.05,0.448,0.466,3.71,64.4,53.69,Warning,1
19.93,36.99,54.97,8.27,499.57,0.81,-17.06,44.32,0.867,0.19,5.37,54.81,29.7,Danger,1
34.81,27.88,92.48,7.22,811.39,0.49,6.93,35.3,0.184,0.51,8.72,80.7,61.94,Warning,1
31.84,29.07,47.16,7.15,163.62,0.987,2.76,31.31,0.252,0.013,1.76,66.51,52.36,Danger,1
21.82,37.94,69.12,8.17,597.93,0.06,-16.12,48.94,0.768,0.94,6.43,24.47,72.48,Warning,1
34.91,37.63,79.0,6.05,823.67,0.439,-2.72,50.49,1.354,0.561,8.86,72.52,42.2,Danger,1
23.99,38.09,93.85,6.76,802.23,0.605,-14.1,54.62,0.639,0.395,8.63,53.37,52.51,Danger,1
24.48,36.95,48.48,6.14,894.06,0.589,-12.47,42.92,1.257,0.411,9.61,44.21,47.45,Danger,1
31.27,30.49,80.05,6.1,319.06,0.627,0.78,37.98,1.304,0.373,3.43,58.8,44.37,Danger,1
26.66,44.26,79.09,7.45,439.03,0.129,-17.6,64.23,0.055,0.871,4.72,27.15,83.44,Normal,0
19.15,27.87,45.45,8.87,371.62,0.489,-8.72,29.48,1.469,0.511,4.0,54.28,34.71,Danger,1
21.02,25.58,80.63,7.86,447.48,0.821,-4.56,30.27,0.464,0.179,4.81,49.35,44.68,Danger,1
36.19,16.79,86.57,8.84,838.01,0.02,19.4,18.23,1.443,0.98,9.01,89.71,46.35,Danger,1
36.23,31.35,53.4,7.41,82.55,0.496,4.88,35.4,0.012,0.504,0.89,58.33,59.42,Danger,1
32.17,26.71,42.44,6.05,943.33,0.556,5.46,27.61,1.348,0.444,10.14,67.05,48.59,Danger,1
35.15,33.8,56.85,7.88,258.32,0.561,1.35,39.63,0.483,0.439,2.78,63.52,57.1,Danger,1
38.18,30.29,45.2,7.92,92.4,0.434,7.9,32.7,0.519,0.566,0.99,64.87,54.94,Danger,1
34.89,36.1,60.59,7.34,11.57,0.6,-1.21,44.0,0.059,0.4,0.12,56.93,63.58,Warning,1
18.12,19.11,30.81,6.76,3.94,0.417,-1.0,17.36,0.64,0.583,0.04,16.78,59.97,Danger,1
27.62,20.98,64.03,8.44,297.91,0.313,6.63,22.22,1.042,0.687,3.2,45.81,64.58,Warning,1
23.14,25.13,59.41,7.16,837.05,0.849,-1.99,27.37,0.241,0.151,9.0,51.96,50.19,Danger,1
27.85,43.71,62.7,8.98,780.35,0.264,-15.86,58.17,1.579,0.736,8.39,68.38,46.97,Danger,1
21.5,39.18,49.95,8.03,552.56,0.826,-17.68,46.78,0.627,0.174,5.94,50.61,42.65,Danger,1
19.4,25.15,63.81,8.41,730.45,0.549,-5.75,27.86,1.011,0.451,7.85,52.96,37.33,Warning,1
27.57,16.67,86.58,7.58,827.0,0.392,10.9,18.08,0.18,0.608,8.89,52.47,72.62,Normal,0
25.28,27.29,39.58,8.22,286.73,0.302,-2.0,28.01,0.825,0.698,3.08,32.71,69.82,Warning,1
27.51,32.28,74.38,8.03,433.43,0.482,-4.78,40.1,0.627,0.518,4.66,46.98,66.21,Warning,1
29.47,41.31,59.93,8.81,159.37,0.737,-11.84,52.88,1.414,0.263,1.71,74.67,45.23,Danger,1
32.99,34.89,31.45,8.23,511.18,0.524,-1.89,36.66,0.826,0.476,5.5,69.6,54.63,Warning,1
22.14,42.33,50.51,7.18,193.56,0.632,-20.19,52.18,0.218,0.368,2.08,29.45,65.73,Warning,1
38.27,31.86,47.92,6.21,272.23,0.618,6.41,35.3,1.187,0.382,2.93,73.39,28.9,Danger,1
19.74,26.65,73.37,7.72,666.68,0.463,-6.91,31.08,0.324,0.537,7.17,34.55,58.59,Warning,0
28.62,26.45,76.1,6.51,507.56,0.959,2.17,31.09,0.885,0.041,5.46,66.19,46.2,Danger,1
23.22,43.08,45.87,8.25,112.05,0.852,-19.86,52.15,0.854,0.148,1.2,47.83,44.81,Danger,1
26.67,43.97,67.66,6.79,0.64,0.007,-17.3,60.17,0.608,0.993,0.01,8.3,85.21,Danger,1
29.59,29.55,89.92,8.29,946.0,0.512,0.04,37.77,0.892,0.488,10.17,79.86,58.91,Warning,1
30.45,26.16,43.7,8.51,696.18,0.326,4.29,27.04,1.11,0.674,7.49,65.11,58.66,Danger,1
22.96,31.89,53.29,8.63,540.52,0.412,-8.93,36.16,1.227,0.588,5.81,48.76,52.12,Danger,1
28.89,25.69,73.04,8.45,1001.15,0.457,3.19,29.63,1.051,0.543,10.77,72.27,53.52,Warning,1
24.45,17.62,46.45,6.04,521.14,0.373,6.82,16.71,1.357,0.627,5.6,27.48,57.07,Danger,1
31.54,20.04,73.8,6.56,6.09,0.97,11.5,21.73,0.838,0.03,0.07,63.45,44.21,Danger,1
25.52,34.13,54.07,7.14,739.35,0.602,-8.61,39.65,0.256,0.398,7.95,44.54,65.01,Warning,1
37.5,18.24,60.53,6.72,37.65,0.979,19.26,18.42,0.683,0.021,0.4,80.47,25.11,Danger,1
22.76,27.07,44.69,8.05,358.51,0.92,-4.32,28.34,0.655,0.08,3.85,50.87,46.61,Danger,1
25.7,42.95,87.5,6.88,494.18,0.884,-17.26,63.74,0.52,0.116,5.31,59.82,47.52,Danger,1
32.02,34.82,89.86,7.55,185.96,0.473,-2.8,47.26,0.152,0.527,2.0,56.9,74.4,Warning,0
28.83,24.4,73.31,7.35,984.97,0.352,4.43,27.77,0.049,0.648,10.59,51.4,71.57,Normal,0
30.21,17.33,60.53,6.09,808.0,0.735,12.88,17.27,1.313,0.265,8.69,65.39,45.46,Danger,1
39.15,23.54,88.78,6.45,6.75,0.531,15.61,28.02,0.947,0.469,0.07,76.22,29.65,Danger,1
37.34,35.22,74.65,8.02,694.57,0.747,2.13,45.18,0.62,0.253,7.47,92.67,32.74,Danger,1
36.35,31.74,52.79,7.4,450.36,0.333,4.61,35.88,0.001,0.667,4.84,60.05,61.72,Danger,1
26.47,18.33,83.99,8.27,345.3,0.945,8.14,20.16,0.869,0.055,3.71,71.37,43.46,Danger,1
